"COU","Country","SER","Service","EXP","Expression","MEASURE","Measure","PAR","Partner","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ARE","United Arab Emirates","2014","2014","USD","US Dollar","6","Millions",,,4.9,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","USA","United States","2014","2014","USD","US Dollar","6","Millions",,,-32.9,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,8.2,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVK","Slovak Republic","2014","2014","USD","US Dollar","6","Millions",,,-2.5,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","MOZ","Mozambique","2014","2014","USD","US Dollar","6","Millions",,,-13.3,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","BWA","Botswana","2014","2014","USD","US Dollar","6","Millions",,,-4,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","DEU","Germany","2014","2014","USD","US Dollar","6","Millions",,,-470.3,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","CUB","Cuba","2014","2014","USD","US Dollar","6","Millions",,,-23.9,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","AZE","Azerbaijan","2014","2014","USD","US Dollar","6","Millions",,,43.8,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,46.5,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","COG","Congo","2014","2014","USD","US Dollar","6","Millions",,,2,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRD","Grenada","2014","2014","USD","US Dollar","6","Millions",,,-2.7,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","MLI","Mali","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","TZA","Tanzania","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","LBR","Liberia","2014","2014","USD","US Dollar","6","Millions",,,-191.3,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZWE","Zimbabwe","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","MOZ","Mozambique","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,1875.1,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","ECU","Ecuador","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRO","Faeroe Islands","2014","2014","USD","US Dollar","6","Millions",,,10.6,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","GHA","Ghana","2014","2014","USD","US Dollar","6","Millions",,,-59.8,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","SWE","Sweden","2014","2014","USD","US Dollar","6","Millions",,,1183.7,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","CPV","Cape Verde","2014","2014","USD","US Dollar","6","Millions",,,-61.1,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","NFK","Norfolk Island","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","VNM","Viet Nam","2014","2014","USD","US Dollar","6","Millions",,,2,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","LVA","Latvia","2014","2014","USD","US Dollar","6","Millions",,,-18.6,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","LIE","Liechtenstein","2014","2014","USD","US Dollar","6","Millions",,,-1.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","PER","Peru","2014","2014","USD","US Dollar","6","Millions",,,-17.3,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","BHS","Bahamas","2014","2014","USD","US Dollar","6","Millions",,,63.1,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","AFG","Afghanistan","2014","2014","USD","US Dollar","6","Millions",,,-53.1,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","IMN","Isle of Man","2014","2014","USD","US Dollar","6","Millions",,,33.2,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","AFG","Afghanistan","2014","2014","USD","US Dollar","6","Millions",,,-2.8,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","DJI","Djibouti","2014","2014","USD","US Dollar","6","Millions",,,-25,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","COL","Colombia","2014","2014","USD","US Dollar","6","Millions",,,54.5,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","NIC","Nicaragua","2014","2014","USD","US Dollar","6","Millions",,,-10.6,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","AZE","Azerbaijan","2014","2014","USD","US Dollar","6","Millions",,,35.9,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","MDA","Moldova","2014","2014","USD","US Dollar","6","Millions",,,17.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","MAR","Morocco","2014","2014","USD","US Dollar","6","Millions",,,-469,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","SAU","Saudi Arabia","2014","2014","USD","US Dollar","6","Millions",,,163.4,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","AUS","Australia","2014","2014","USD","US Dollar","6","Millions",,,397.2,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","DNK","Denmark","2014","2014","USD","US Dollar","6","Millions",,,19.9,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","AFG","Afghanistan","2014","2014","USD","US Dollar","6","Millions",,,12,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","COG","Congo","2014","2014","USD","US Dollar","6","Millions",,,63.8,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","NIC","Nicaragua","2014","2014","USD","US Dollar","6","Millions",,,-18.6,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","NIC","Nicaragua","2014","2014","USD","US Dollar","6","Millions",,,-8.9,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","UKR","Ukraine","2014","2014","USD","US Dollar","6","Millions",,,263.6,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","NPL","Nepal","2014","2014","USD","US Dollar","6","Millions",,,-53.1,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","ITA","Italy","2014","2014","USD","US Dollar","6","Millions",,,-341.4,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","PER","Peru","2014","2014","USD","US Dollar","6","Millions",,,-41.2,,
"DNK","Denmark","S","SERVICES","NET","Net","USD","Millions of  US dollars","MOZ","Mozambique","2014","2014","USD","US Dollar","6","Millions",,,-16.3,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRN","Iran","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","MAC","Macao (China)","2014","2014","USD","US Dollar","6","Millions",,,-5.3,,
"FRA","France","S","SERVICES","NET","Net","USD","Millions of  US dollars","MDA","Moldova","2014","2014","USD","US Dollar","6","Millions",,,35.9,,
"BEL","Belgium","S","SERVICES","NET","Net","USD","Millions of  US dollars","HKG","Hong Kong (China)","2014","2014","USD","US Dollar","6","Millions",,,219.2,,
"FIN","Finland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHL","Chile","2014","2014","USD","US Dollar","6","Millions",,,51.8,,
"CZE","Czechia","S","SERVICES","NET","Net","USD","Millions of  US dollars","HKG","Hong Kong (China)","2014","2014","USD","US Dollar","6","Millions",,,2.4,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","LUX","Luxembourg","2014","2014","USD","US Dollar","6","Millions",,,3127.3,,
"DEU","Germany","S","SERVICES","NET","Net","USD","Millions of  US dollars","NPL","Nepal","2014","2014","USD","US Dollar","6","Millions",,,-74.4,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","THA","Thailand","2014","2014","USD","US Dollar","6","Millions",,,-15.7,,
"EST","Estonia","S","SERVICES","NET","Net","USD","Millions of  US dollars","KOR","Korea","2014","2014","USD","US Dollar","6","Millions",,,11.3,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","DEU","Germany","2014","2014","USD","US Dollar","6","Millions",,,3790.2,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHN","China (People’s Republic of)","2014","2014","USD","US Dollar","6","Millions",,,-34.1,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,0.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRQ","Iraq","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","NZL","New Zealand","2014","2014","USD","US Dollar","6","Millions",,,93,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRN","Iran","2014","2014","USD","US Dollar","6","Millions",,,68.9,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","BRN","Brunei Darussalam","2014","2014","USD","US Dollar","6","Millions",,,6.2,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","NRU","Nauru","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,99.6,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IDN","Indonesia","2014","2014","USD","US Dollar","6","Millions",,,-1.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,1613.1,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","SGP","Singapore","2014","2014","USD","US Dollar","6","Millions",,,961.8,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","MSR","Montserrat","2014","2014","USD","US Dollar","6","Millions",,,-0.1,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVN","Slovenia","2014","2014","USD","US Dollar","6","Millions",,,34.5,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","VNM","Viet Nam","2014","2014","USD","US Dollar","6","Millions",,,75.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","MDG","Madagascar","2014","2014","USD","US Dollar","6","Millions",,,2.8,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","PER","Peru","2014","2014","USD","US Dollar","6","Millions",,,0.7,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","SVK","Slovak Republic","2014","2014","USD","US Dollar","6","Millions",,,-1.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","GUY","Guyana","2014","2014","USD","US Dollar","6","Millions",,,3.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","HRV","Croatia","2014","2014","USD","US Dollar","6","Millions",,,-1.5,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","IRL","Ireland","2014","2014","USD","US Dollar","6","Millions",,,-29.2,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","AZE","Azerbaijan","2014","2014","USD","US Dollar","6","Millions",,,-0.5,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","CZE","Czechia","2014","2014","USD","US Dollar","6","Millions",,,182,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CAN","Canada","2014","2014","USD","US Dollar","6","Millions",,,1344.4,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BEL","Belgium","2014","2014","USD","US Dollar","6","Millions",,,67.8,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,411.7,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","SLB","Solomon Islands","2014","2014","USD","US Dollar","6","Millions",,,-0.3,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","MKD","North Macedonia","2014","2014","USD","US Dollar","6","Millions",,,255.2,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","VNM","Viet Nam","2014","2014","USD","US Dollar","6","Millions",,,-42.8,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","BWA","Botswana","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","CHN","China (People’s Republic of)","2014","2014","USD","US Dollar","6","Millions",,,819.7,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","BOL","Bolivia","2014","2014","USD","US Dollar","6","Millions",,,14.6,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","OMN","Oman","2014","2014","USD","US Dollar","6","Millions",,,62.4,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","CZE","Czechia","2014","2014","USD","US Dollar","6","Millions",,,-62.1,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZAF","South Africa","2014","2014","USD","US Dollar","6","Millions",,,825,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","GRD","Grenada","2014","2014","USD","US Dollar","6","Millions",,,29.2,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","GHA","Ghana","2014","2014","USD","US Dollar","6","Millions",,,1.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","UGA","Uganda","2014","2014","USD","US Dollar","6","Millions",,,-0.8,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLR","Belarus","2014","2014","USD","US Dollar","6","Millions",,,110.9,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","AFG","Afghanistan","2014","2014","USD","US Dollar","6","Millions",,,10.5,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","KAZ","Kazakhstan","2014","2014","USD","US Dollar","6","Millions",,,-62.8,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,198.5,,
"GRC","Greece","S","SERVICES","NET","Net","USD","Millions of  US dollars","SRB","Serbia","2014","2014","USD","US Dollar","6","Millions",,,322.7,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","ZWE","Zimbabwe","2014","2014","USD","US Dollar","6","Millions",,,19.9,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","GHA","Ghana","2014","2014","USD","US Dollar","6","Millions",,,4.5,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","NPL","Nepal","2014","2014","USD","US Dollar","6","Millions",,,-3.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","JPN","Japan","2014","2014","USD","US Dollar","6","Millions",,,37.5,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","SRB","Serbia","2014","2014","USD","US Dollar","6","Millions",,,231.5,,
"LVA","Latvia","S","SERVICES","NET","Net","USD","Millions of  US dollars","BLZ","Belize","2014","2014","USD","US Dollar","6","Millions",,,5.3,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","FRO","Faeroe Islands","2014","2014","USD","US Dollar","6","Millions",,,0.1,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","CYM","Cayman Islands","2014","2014","USD","US Dollar","6","Millions",,,693.5,,
"HUN","Hungary","S","SERVICES","NET","Net","USD","Millions of  US dollars","MOZ","Mozambique","2014","2014","USD","US Dollar","6","Millions",,,-0.7,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,1.5,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","AMERS","South America","2014","2014","USD","US Dollar","6","Millions",,,1875.8,,
"LUX","Luxembourg","S","SERVICES","NET","Net","USD","Millions of  US dollars","LVA","Latvia","2014","2014","USD","US Dollar","6","Millions",,,45.2,,
"ITA","Italy","S","SERVICES","NET","Net","USD","Millions of  US dollars","MRT","Mauritania","2014","2014","USD","US Dollar","6","Millions",,,-5.6,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","POL","Poland","2014","2014","USD","US Dollar","6","Millions",,,-2.5,,
"IRL","Ireland","S","SERVICES","NET","Net","USD","Millions of  US dollars","BMU","Bermuda","2014","2014","USD","US Dollar","6","Millions",,,-5817.5,,
"ISL","Iceland","S","SERVICES","NET","Net","USD","Millions of  US dollars","CZE","Czechia","2014","2014","USD","US Dollar","6","Millions",,,1.6,,
